location_name,val
Global,32.6672748
"Southeast Asia, East Asia, and Oceania",49.428266300000004
East Asia,49.4572146
China,49.734414900000004
Democratic People's Republic of Korea,43.550659200000005
Taiwan (Province of China),39.5994162
Southeast Asia,48.234152699999996
Cambodia,40.622943500000005
Indonesia,58.326908700000004
Lao People's Democratic Republic,49.101010099999996
Malaysia,40.2584768
Maldives,46.5260392
Myanmar,41.0471124
Philippines,40.883083
Sri Lanka,30.107908300000002
Thailand,39.8154241
Timor-Leste,64.63489129999999
Viet Nam,47.0689311
Oceania,41.2519742
Fiji,42.5202325
Kiribati,63.8269727
Marshall Islands,34.9619157
Micronesia (Federated States of),62.2407451
Papua New Guinea,40.152308500000004
Samoa,39.4345616
Solomon Islands,52.158190299999994
Tonga,42.4543197
Vanuatu,38.187843199999996
"Central Europe, Eastern Europe, and Central Asia",39.4820656
Central Asia,34.2845944
Armenia,55.31920219999999
Azerbaijan,43.5544151
Georgia,51.808310899999995
Kazakhstan,43.2041001
Kyrgyzstan,43.587945700000006
Mongolia,51.7108043
Tajikistan,16.9155938
Turkmenistan,21.5561007
Uzbekistan,24.8243726
Central Europe,35.7768139
Albania,51.4735909
Bosnia and Herzegovina,45.0533106
Bulgaria,42.5245171
Croatia,39.1240328
Czechia,34.0696617
Hungary,34.1875823
North Macedonia,47.0772178
Montenegro,37.4900942
Poland,31.7986261
Romania,38.372797600000006
Serbia,38.829426299999994
Slovakia,33.2514792
Slovenia,29.7906728
Eastern Europe,44.7298458
Belarus,50.1888723
Estonia,31.6768507
Latvia,46.949675299999996
Lithuania,37.9139779
Republic of Moldova,40.644431600000004
Russian Federation,45.5516178
Ukraine,41.962285300000005
High-income,26.8616309
High-income Asia Pacific,35.8512444
Brunei Darussalam,28.5427541
Japan,33.4431986
Republic of Korea,42.4784102
Singapore,20.634993700000003
Australasia,16.7270547
Australia,16.4099842
New Zealand,18.4071964
Western Europe,28.7637505
Andorra,31.370418300000004
Austria,36.0794025
Belgium,24.9114364
Cyprus,44.8195999
Denmark,22.6523052
Finland,24.7585843
France,36.860063
Germany,29.901420499999997
Greece,44.137377799999996
Iceland,15.7833
Ireland,21.9196216
Israel,26.4071533
Italy,27.3495861
Luxembourg,26.192752400000003
Malta,26.8851581
Netherlands,24.982780700000003
Norway,20.1990116
Portugal,33.37439
Spain,30.7495552
Sweden,12.3701591
Switzerland,29.260759800000002
United Kingdom,21.7315534
Southern Latin America,31.266326199999998
Argentina,29.177417100000003
Chile,36.1925886
Uruguay,31.046201899999996
High-income North America,19.732399100000002
Canada,18.327095800000002
United States of America,19.8798049
Latin America and Caribbean,17.059025
Caribbean,19.637644400000003
Antigua and Barbuda,12.5345692
Bahamas,11.448734400000001
Barbados,13.9387569
Belize,22.4764023
Cuba,31.7974112
Dominica,15.103059199999999
Dominican Republic,13.654898800000002
Grenada,17.6680435
Guyana,24.922596
Haiti,10.1183405
Jamaica,20.1360067
Saint Lucia,19.152215899999998
Saint Vincent and the Grenadines,20.2792213
Suriname,34.1553968
Trinidad and Tobago,28.857920599999996
Andean Latin America,13.953881100000002
Bolivia (Plurinational State of),18.2326791
Ecuador,24.6802405
Peru,7.3261619
Central Latin America,22.7342766
Colombia,14.734842800000001
Costa Rica,15.3447852
El Salvador,17.3496087
Guatemala,20.5170522
Honduras,23.9772255
Mexico,26.9693362
Nicaragua,21.5249099
Panama,12.4170921
Venezuela (Bolivarian Republic of),22.8366669
Tropical Latin America,11.2374326
Brazil,10.8524129
Paraguay,24.625562600000002
North Africa and Middle East,32.374214200000004
North Africa and Middle East,32.374214200000004
Algeria,32.7450355
Bahrain,23.3621349
Egypt,43.4077569
Iran (Islamic Republic of),24.914307
Iraq,37.5631082
Jordan,53.0086976
Kuwait,33.685189
Lebanon,46.108436499999996
Libya,38.6154007
Morocco,22.4559839
Palestine,40.7880598
Oman,15.7849061
Qatar,21.8612724
Saudi Arabia,22.5657805
Syrian Arab Republic,41.9436284
Tunisia,45.4097706
Turkey,43.2499574
United Arab Emirates,17.9145021
Yemen,31.5168091
South Asia,25.1989346
South Asia,25.1989346
Afghanistan,17.004245100000002
Bangladesh,44.9043385
Bhutan,14.7949625
India,23.0393399
Nepal,31.3783586
Pakistan,24.7066375
Sub-Saharan Africa,17.5352428
Central Sub-Saharan Africa,20.7307403
Angola,18.6789225
Central African Republic,15.020233399999999
Congo,20.6803614
Democratic Republic of the Congo,21.5989841
Equatorial Guinea,27.479843199999998
Gabon,21.9375735
Eastern Sub-Saharan Africa,17.568992899999998
Burundi,16.2560757
Comoros,23.2715521
Djibouti,42.2207224
Eritrea,12.492439
Ethiopia,10.4526501
Kenya,19.153465
Madagascar,24.9359404
Malawi,23.9894107
Mauritius,41.1697596
Mozambique,23.589489099999998
Rwanda,21.7254656
Seychelles,39.6879023
Somalia,20.504681899999998
United Republic of Tanzania,17.972079
Uganda,14.57067
Zambia,26.300905000000004
Southern Sub-Saharan Africa,34.5552843
Botswana,36.3123826
Lesotho,41.5083092
Namibia,23.4545341
South Africa,35.4146169
Eswatini,14.9883509
Zimbabwe,34.3596244
Western Sub-Saharan Africa,12.6730537
Benin,10.6065532
Burkina Faso,17.0388106
Cameroon,14.782884700000002
Cabo Verde,9.3884693
Chad,15.9930117
Côte d'Ivoire,21.819173
Gambia,23.626890500000002
Ghana,10.4614708
Guinea,29.1771601
Guinea-Bissau,8.4595884
Liberia,13.715988900000001
Mali,22.464394
Mauritania,29.3407576
Niger,14.1499189
Nigeria,7.4319592000000005
Sao Tome and Principe,7.798951499999999
Senegal,14.213601
Sierra Leone,30.5367915
Togo,14.0208599
American Samoa,42.1047843
Bermuda,18.0839822
Cook Islands,36.673713899999996
Greenland,44.061973
Guam,30.2932563
Monaco,29.0295905
Nauru,43.2875141
Niue,27.0004442
Northern Mariana Islands,40.9877106
Palau,32.4354342
Puerto Rico,15.967927900000001
Saint Kitts and Nevis,10.4617208
San Marino,21.6085857
Tokelau,39.5511103
Tuvalu,45.3671416
